task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member4-0356,UIT-MLReceipts,test,images/001709.jpg,1152,2048,7,7ecffaf904f6545f4ec03bdec31073ef4e88f894c9e7b9e5471ac3ddb1a17b7b
member4-0357,UIT-MLReceipts,test,images/001710.jpg,2048,1536,7,ac77c827c89ef39cfdb516915b362df865be318a037232dd9991566e4bd46cbe
member4-0358,UIT-MLReceipts,test,images/001711.jpg,637,849,5,c18366f28917fd020627a29d040610a52d416695074d0085c99ae1470eea89d6
member4-0359,UIT-MLReceipts,test,images/001712.jpg,1276,956,7,b78cbd2863626c7ae1170e0daf35d445367caf5c4b4ef977af09a4d7d49d883f
member4-0360,UIT-MLReceipts,test,images/001713.jpg,1536,2048,7,903c7acbc22b80327e9720693c09dcd89b69265acb147ccb66d3b0f17db31863
member4-0361,UIT-MLReceipts,test,images/001714.jpg,2048,1536,4,69f43cc8b755fdfc4c99dd569a99a9c85627a9664d71074eab659f112a67f83d
member4-0362,UIT-MLReceipts,test,images/001715.jpg,956,1276,6,28a1601416a814c420b66758214f0ac5980f5166c262973a1bb6d1a4729ab66e
member4-0363,UIT-MLReceipts,test,images/001716.jpg,1536,2048,7,70b2b2ae1ea25922df002ece5c5526d10f22fb9fcc74e85d900eb8121e0104db
member4-0364,UIT-MLReceipts,test,images/001717.jpg,2048,1536,7,c30a26e698fbb3cc9eca1de5c83805c76baeec9627e060ec74be5182a4cbf1ef
member4-0365,UIT-MLReceipts,test,images/001718.jpg,2048,1536,7,e18126664121977b9063ee2b7ed33e424a2dcf170d5e58c08d232eb82409ac72
member4-0366,UIT-MLReceipts,test,images/001719.jpg,960,1280,4,06e592780afabc266b655b182e6f089e8e3c022efa4ed38bce9786112250dddd
member4-0367,UIT-MLReceipts,test,images/001720.jpg,960,1707,7,3ed5fd40d765ee7805c31ac4a62fc4e890a34e0b8bb0cf05483e1453ea048225
member4-0368,UIT-MLReceipts,test,images/001721.jpg,2048,2048,6,441b26a56b765208b4a6baff19c7e4df2f4f5f8108151e8ca4780d98f04adf88
member4-0369,UIT-MLReceipts,test,images/001722.jpg,1152,2048,7,1955ca3385297808330a042439f905689b2496e22ec3e8cacfa37cde57721811
member4-0370,UIT-MLReceipts,test,images/001723.jpg,720,960,7,6304a781016246399795ac53b215b7ebef374c57f72e0cbe5fae9be8789b95e8
member4-0371,UIT-MLReceipts,test,images/001724.jpg,302,403,7,11674ae117391663fb438f90d5b1f5e08d12b7732e7823e998c6f5a715ac51da
member4-0372,UIT-MLReceipts,test,images/001726.jpg,2048,1536,7,e008cb8f54cb66df7be138c8bb78e66469746203c07060f0dd177710fdbb6f18
member4-0373,UIT-MLReceipts,test,images/001727.jpg,2048,1536,7,d5b6679c1af883c1c5528f9235b34dd0adec967817dee987faee610416d42569
member4-0374,UIT-MLReceipts,test,images/001728.jpg,1536,2048,7,46fee5e748c765987fc404199abbac59c3fc77ef30b95e25b7149599938582ed
member4-0375,UIT-MLReceipts,test,images/001729.jpg,1536,2048,4,96e03aeec3ca644e87b30e15b5458bcaeb7e8f298c7fb4921fe90004c7efb8a8
member4-0376,UIT-MLReceipts,test,images/001731.jpg,2048,1536,7,6680c354477395ef4f958a05baf32d7912c6680b2e5281901704797c05696638
member4-0377,UIT-MLReceipts,test,images/001732.jpg,632,1280,7,3d0e7300a3251a2410eeac9b837e03830d9247a587eb59cd148ce94d4b896522
member4-0378,UIT-MLReceipts,test,images/001733.jpg,2048,1536,5,d1c638a0f53917cf485807c39be82167ab7293b45cfd5cf1075399f0325b5cfc
member4-0379,UIT-MLReceipts,test,images/001734.jpg,1536,2048,5,797f07abe21b5aa0842cd1667b34cf617d37bd581d213979285240b4b1fe1fba
member4-0380,UIT-MLReceipts,test,images/001735.jpg,2048,1536,7,dfcde54d024b338640f7e0dc4cdd66ea1a1f70105fc2c9277c1a76bc88e177eb
member4-0381,UIT-MLReceipts,test,images/001736.jpg,2048,1536,5,86dc91532cc0cb217ba051df20699d565d190dd2174b05933e9cae24de9ac56e
member4-0382,UIT-MLReceipts,test,images/001737.jpg,1536,2048,7,f274b9918689abfb19f693e116a3eca89120417a24d8efbc2b90b9528ee4b061
member4-0383,UIT-MLReceipts,test,images/001738.jpg,302,403,7,494273deabb0fed18bcebd285edbb59c61878948d3df0f7826f23bbc1adef3c3
member4-0384,UIT-MLReceipts,test,images/001739.jpg,2048,1536,4,613e1bf3fc3766a629b23a8ae8c782c61d071be331b3683500f7d3913c417d15
member4-0385,UIT-MLReceipts,test,images/001740.jpg,960,1280,7,65c10a35a7d248b0dc3cf55cf00e12b327f5e6b6781b5a5754d2be7cd743c5f4
member4-0386,UIT-MLReceipts,test,images/001741.jpg,1276,956,6,e4fcb55525289b7d4b6cbf719338547a1248d2b6195d47857fc039b91c1e1e1a
member4-0387,UIT-MLReceipts,test,images/001742.jpg,1536,2048,7,30dba7968f24d6f26118ac0680fde26948cba0d04c62208a544fad90f6a87e9e
member4-0388,UIT-MLReceipts,test,images/001743.jpg,2048,1536,7,be90239f7ed6537db7c1852dc5d14ca45a9094576739bf43d8ac36dd33fca49d
member4-0389,UIT-MLReceipts,test,images/001744.jpg,956,1276,6,823fc0a3be2fdfaf32e34f1fc7870ec52c5454fb04049c3b6350d3329557e353
member4-0390,UIT-MLReceipts,test,images/001745.jpg,2048,1536,7,9089af83b285a225bf191750f4f023195f278d62a197c03c0d97c91a447a82c2
member4-0391,UIT-MLReceipts,test,images/001746.jpg,2048,1152,5,74a01f72e9138191e9f8909aa758f70e63b1d851d3bc4e1fd974af07d9ffefca
member4-0392,UIT-MLReceipts,test,images/001747.jpg,956,1276,7,c09b275f6431f42bd000abb6bd867ce035aeed6e3a87c68f4b2165f70f312906
member4-0393,UIT-MLReceipts,test,images/001748.jpg,960,1707,9,66e16fc9be092a169fb3cbc350ba444bf0e484b8715b59d17b5ba7211945064a
member4-0394,UIT-MLReceipts,test,images/001749.jpg,1152,2048,5,ae9db743c974cf1ebe335cf61312edafe7da7f45581ba9aee7c55df73c3b521f
member4-0395,UIT-MLReceipts,test,images/001750.jpg,2048,1536,5,7318480525fb9311fb556982ba92ddbe76e9ad0a61abf7f1f022152c34b7eaef
