task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member2-0355,UIT-MLReceipts,train,images/001001.jpg,2048,1536,7,28f44f5676b78fdb6de2cfb9ae07c82f8173132e73f8f714317ce3e52df13d58
member2-0356,UIT-MLReceipts,train,images/001002.jpg,2048,1152,5,5617bc0d708a00fd37aa009703a3e6b4d93f5d018960b46da20d351e6fec8af4
member2-0357,UIT-MLReceipts,train,images/001003.jpg,1536,2048,5,9f5adabb675c4965eda2286c8c2d39d4171233e607d5986b1232606563682d26
member2-0358,UIT-MLReceipts,train,images/001004.jpg,2048,1536,4,5f0d3b8c6efc90d66e3bc2713a9305f4b66e58f314f9e8c205df4c5532b32da9
member2-0359,UIT-MLReceipts,train,images/001005.jpg,1536,2048,7,daf92b15339a9db4e9ea4193ac08ba912d133d81e1c6e2889a69e07c2c8e023a
member2-0360,UIT-MLReceipts,train,images/001006.jpg,1152,2048,7,f3fb3c3454f3c6079baa558edd0b54811bccef8f865291337749562994bf92ef
member2-0361,UIT-MLReceipts,train,images/001007.jpg,1536,2048,8,368e625a62c3067a27c9aca1f34d8797d4aa92504f02d5c8a526b70f765c42d1
member2-0362,UIT-MLReceipts,train,images/001008.jpg,2048,1536,7,f43ae428f399b742e8407d186fa07dabc6c33e35e2cdc02c3d6e73f67fcb919d
member2-0363,UIT-MLReceipts,train,images/001009.jpg,960,1280,6,92436ee4d675ed7ec5da95c93297338c9085a2743b43536c7dc5514ac2e4d0a6
member2-0364,UIT-MLReceipts,train,images/001010.jpg,960,1707,4,ec96c49f4038ec4b14ce2c8edcdb68144ac2f8b3ffe04dc5cba0cb15a7f69d43
member2-0365,UIT-MLReceipts,train,images/001011.jpg,302,403,7,c41f35f1663b7fbb13958cc5774596600f310d60de9975d3150e5a93795dc46a
member2-0366,UIT-MLReceipts,train,images/001012.jpg,956,1276,7,af51ba3ff7ca7250e35c6d2aea9fc690c3ce64ec4848c51694b10103ecc53035
member2-0367,UIT-MLReceipts,train,images/001013.jpg,2048,1536,7,0887bcc86b94a215eeb9f8f7ac9a38bc0cf813812ed9bdfc4eaf5ff1b9dc7a8f
member2-0368,UIT-MLReceipts,train,images/001014.jpg,2048,1536,6,5ff0064668141119e4d6913fe797e52c2024f3f632cd5e1d1fccf05e03dc9120
member2-0369,UIT-MLReceipts,train,images/001015.jpg,960,1280,7,2042ff728942273229dae7af48e77440ac44d23eb1cac8237fd32963dc04974e
member2-0370,UIT-MLReceipts,train,images/001016.jpg,960,720,7,363ed484755aeaf9db98a1ad4e277e29ff98da231b13175a17dbca68b8720a7d
member2-0371,UIT-MLReceipts,train,images/001017.jpg,2048,1536,7,106d91d9524b2f7013f65c01110921a4efd614297352217c0aefc94fd848b795
member2-0372,UIT-MLReceipts,train,images/001019.jpg,2048,1536,4,d8916b3cfc800c7331b84d9ddba8243134f587c0ba284880925de21f5f81ed6b
member2-0373,UIT-MLReceipts,train,images/001022.jpg,1536,2048,6,79daa85b40092b7c125833d016b3813542eb6e3f3024993275a5c57465d3a24a
